Cores;Input.Size;Time.Sorting;Time.Splitting;Time.Merging;Time.MALMS;Workpakets
8;100000;0.003407;0.022281;0.003243;0.029867;456
8;100000;0.003222;0.022083;0.003231;0.029471;456
8;100000;0.004984;0.021704;0.003133;0.03077;456
8;100000;0.003679;0.021703;0.003074;0.029365;456
8;100000;0.003379;0.021877;0.003116;0.029295;456
8;100000;0.003219;0.021608;0.002892;0.028635;456
8;100000;0.003522;0.021766;0.003029;0.029268;456
8;100000;0.002768;0.021755;0.002908;0.028362;456
8;100000;0.002036;0.022022;0.002861;0.02785;456
8;100000;0.003395;0.022124;0.002921;0.029383;456
8;100000;0.003589;0.02163;0.003091;0.029252;456
8;100000;0.00343;0.021901;0.00294;0.029184;456
8;100000;0.00342;0.02212;0.003019;0.029466;456
8;100000;0.00416;0.021793;0.003207;0.030099;456
8;100000;0.002324;0.021751;0.002894;0.027904;456
8;100000;0.003619;0.021721;0.002966;0.029229;456
8;100000;0.00389;0.021696;0.003056;0.029556;456
8;100000;0.004249;0.022669;0.003218;0.03109;464
8;100000;0.003393;0.022377;0.003102;0.029798;464
8;100000;0.003821;0.023796;0.003162;0.031721;464
8;100000;0.003697;0.022594;0.003184;0.030393;464
8;100000;0.00372;0.022494;0.003199;0.030336;464
8;100000;0.004011;0.023014;0.003095;0.031049;464
8;100000;0.003388;0.022531;0.003162;0.030011;464
8;100000;0.002617;0.022498;0.00315;0.029182;464
8;100000;0.003464;0.022389;0.00338;0.03016;464
8;100000;0.003617;0.022405;0.002863;0.029802;464
8;100000;0.003764;0.022722;0.003001;0.030442;464
8;100000;0.003217;0.022042;0.003204;0.029411;464
8;100000;0.003069;0.022152;0.00313;0.029298;464
8;100000;0.003625;0.023008;0.00304;0.030608;464
8;100000;0.003536;0.022558;0.003006;0.030036;464
8;100000;0.003275;0.023116;0.00291;0.030234;464
8;100000;0.003269;0.022271;0.003116;0.02961;464
8;100000;0.003576;0.022682;0.003283;0.030486;464
8;100000;0.003256;0.02207;0.003024;0.029302;464
8;100000;0.003584;0.025171;0.002935;0.032633;464
8;100000;0.002942;0.022346;0.003123;0.029351;464
8;100000;0.004214;0.022384;0.003166;0.030708;464
8;100000;0.003198;0.022904;0.002944;0.030033;464
8;100000;0.003476;0.022053;0.002853;0.029312;464
8;100000;0.003581;0.022571;0.003206;0.030274;464
8;100000;0.0033;0.022793;0.003202;0.030235;464
8;100000;0.003783;0.022616;0.002994;0.030332;464
8;100000;0.003505;0.022835;0.003206;0.030479;464
8;100000;0.0034;0.022693;0.00311;0.030402;464
8;100000;0.003011;0.022861;0.003037;0.02987;464
8;100000;0.002937;0.022374;0.002983;0.029459;464
8;100000;0.00339;0.022608;0.00315;0.030078;464
8;100000;0.003809;0.022392;0.002978;0.030138;464
8;100000;0.003156;0.023008;0.003119;0.030237;464
8;100000;0.003927;0.022626;0.002978;0.030459;464
8;100000;0.003451;0.022853;0.003175;0.03042;464
8;100000;0.003875;0.022372;0.002966;0.030164;464
8;100000;0.003977;0.022309;0.002903;0.030123;464
8;100000;0.003563;0.022352;0.003095;0.029944;464
8;100000;0.003291;0.022444;0.003148;0.029794;464
8;100000;0.003436;0.022637;0.003111;0.030138;464
8;100000;0.003358;0.022411;0.003132;0.029832;464
8;100000;0.003981;0.022653;0.003101;0.030681;464
8;100000;0.003321;0.023524;0.003226;0.031021;464
8;100000;0.004297;0.022706;0.00325;0.031184;464
8;100000;0.003639;0.02261;0.003137;0.030314;464
8;100000;0.003332;0.022597;0.003102;0.029974;464
8;100000;0.004136;0.022645;0.002903;0.030636;464
8;100000;0.003317;0.022472;0.003362;0.030085;464
8;100000;0.003124;0.022124;0.00288;0.029068;464
8;100000;0.003987;0.023184;0.003244;0.031339;472
8;100000;0.0041;0.023691;0.003177;0.031908;472
8;100000;0.003594;0.02334;0.003038;0.030914;472
8;100000;0.002685;0.023003;0.002889;0.029518;472
8;100000;0.003855;0.023249;0.002981;0.031029;472
8;100000;0.003674;0.023417;0.003266;0.031298;472
8;100000;0.003589;0.023491;0.003;0.031005;472
8;100000;0.003547;0.023449;0.003195;0.031116;472
8;100000;0.002793;0.023331;0.002981;0.030063;472
8;100000;0.003208;0.023327;0.00317;0.030736;472
8;100000;0.004482;0.023364;0.003165;0.031968;472
8;100000;0.003349;0.02334;0.003082;0.030709;472
8;100000;0.003342;0.023408;0.003247;0.030935;472
8;100000;0.003194;0.023331;0.003141;0.030611;472
8;100000;0.003426;0.023123;0.003293;0.030782;472
8;100000;0.003418;0.023257;0.003003;0.030653;472
8;100000;0.003966;0.023426;0.002974;0.031324;472
8;100000;0.003343;0.023444;0.002928;0.03073;472
8;100000;0.003542;0.02327;0.00317;0.030925;472
8;100000;0.003677;0.023598;0.003231;0.031459;472
8;100000;0.003058;0.023082;0.003317;0.030385;472
8;100000;0.00398;0.023359;0.003097;0.031391;472
8;100000;0.003711;0.02347;0.002956;0.031095;472
8;100000;0.003097;0.023287;0.003043;0.030354;472
8;100000;0.00428;0.023082;0.002963;0.031263;472
8;100000;0.003157;0.023245;0.003136;0.030497;472
8;100000;0.003615;0.023315;0.003077;0.030937;472
8;100000;0.003926;0.023107;0.003055;0.031037;472
8;100000;0.003692;0.023231;0.003001;0.030857;472
8;100000;0.00388;0.023671;0.003097;0.031593;472
8;100000;0.003105;0.023057;0.00316;0.03025;472
8;100000;0.00367;0.023595;0.003063;0.031258;472
8;100000;0.00359;0.022939;0.003187;0.030647;472
8;100000;0.003845;0.023177;0.003131;0.031115;472
8;100000;0.00362;0.02302;0.003192;0.030773;472
8;100000;0.003791;0.022935;0.003237;0.030906;472
8;100000;0.003536;0.023246;0.002975;0.03067;472
8;100000;0.003506;0.023119;0.003001;0.030668;472
8;100000;0.004516;0.023655;0.003274;0.032385;472
8;100000;0.003564;0.023292;0.002997;0.03076;472
8;100000;0.002817;0.02406;0.003026;0.030853;472
8;100000;0.003154;0.023404;0.003126;0.030634;472
8;100000;0.003382;0.023291;0.003167;0.030767;472
8;100000;0.00326;0.023294;0.00336;0.030865;472
8;100000;0.003642;0.023136;0.00304;0.030767;472
8;100000;0.004449;0.023487;0.003233;0.032105;472
8;100000;0.001974;0.022651;0.003099;0.028668;472
8;100000;0.003196;0.02291;0.003252;0.030273;472
8;100000;0.003445;0.023451;0.003174;0.03102;472
8;100000;0.003509;0.023323;0.003082;0.030909;472
8;100000;0.004074;0.023568;0.003316;0.031907;480
8;100000;0.003987;0.023955;0.00327;0.032153;480
8;100000;0.004106;0.024087;0.003072;0.032194;480
8;100000;0.003833;0.023737;0.003;0.031519;480
8;100000;0.003539;0.024411;0.003488;0.032408;480
8;100000;0.003402;0.023668;0.003067;0.031329;480
8;100000;0.003665;0.024676;0.003235;0.032546;480
8;100000;0.003591;0.023894;0.00307;0.031549;480
8;100000;0.003559;0.024882;0.003346;0.032758;480
8;100000;0.003034;0.023734;0.003148;0.030892;480
8;100000;0.003989;0.023688;0.003127;0.031736;480
8;100000;0.003419;0.023859;0.003162;0.031364;480
8;100000;0.003686;0.024274;0.003124;0.032044;480
8;100000;0.002983;0.023868;0.003058;0.030863;480
8;100000;0.003562;0.023996;0.003075;0.031599;480
8;100000;0.003851;0.024175;0.003182;0.032131;480
8;100000;0.003753;0.023853;0.002888;0.03141;480
8;100000;0.003835;0.023934;0.003247;0.032002;480
8;100000;0.003293;0.024043;0.00329;0.031589;480
8;100000;0.003291;0.023879;0.003029;0.031148;480
8;100000;0.003559;0.02392;0.003241;0.03166;480
8;100000;0.003357;0.02402;0.00331;0.031659;480
8;100000;0.003962;0.02427;0.003154;0.032341;480
8;100000;0.003487;0.023995;0.003319;0.031752;480
8;100000;0.003719;0.023498;0.003099;0.031278;480
8;100000;0.003872;0.024002;0.003157;0.031969;480
8;100000;0.003892;0.024785;0.003381;0.033028;480
8;100000;0.003678;0.023977;0.003204;0.031815;480
8;100000;0.003827;0.023843;0.00331;0.03192;480
8;100000;0.003552;0.02437;0.00309;0.031957;480
8;100000;0.003684;0.024132;0.003151;0.031926;480
8;100000;0.003818;0.023941;0.003159;0.031855;480
8;100000;0.003462;0.023671;0.002854;0.030912;480
8;100000;0.003884;0.024117;0.003034;0.031986;480
8;100000;0.003555;0.023844;0.003245;0.031597;480
8;100000;0.003559;0.025303;0.003237;0.033056;480
8;100000;0.002898;0.023684;0.003212;0.030748;480
8;100000;0.003213;0.024337;0.003057;0.03155;480
8;100000;0.003342;0.024109;0.003253;0.031621;480
8;100000;0.004369;0.023809;0.003054;0.032164;480
8;100000;0.004286;0.023962;0.003283;0.032453;480
8;100000;0.003613;0.024175;0.003348;0.032082;480
8;100000;0.004401;0.024194;0.00317;0.032732;480
8;100000;0.003735;0.023916;0.003113;0.03167;480
8;100000;0.002881;0.024081;0.003037;0.030964;480
8;100000;0.003506;0.023889;0.003049;0.031364;480
8;100000;0.00449;0.024138;0.003082;0.032666;480
8;100000;0.003592;0.02368;0.003289;0.031496;480
8;100000;0.003999;0.024112;0.003275;0.032326;480
8;100000;0.003639;0.023594;0.003193;0.031383;480
8;100000;0.003573;0.024565;0.003272;0.03241;488
8;100000;0.003461;0.024646;0.003047;0.03209;488
8;100000;0.003627;0.024745;0.003354;0.032662;488
8;100000;0.004021;0.02474;0.003168;0.032886;488
8;100000;0.003922;0.025034;0.00321;0.033122;488
8;100000;0.003942;0.026347;0.003172;0.034444;488
8;100000;0.003909;0.02485;0.003242;0.032979;488
8;100000;0.003325;0.024899;0.003358;0.032522;488
8;100000;0.004202;0.025053;0.003294;0.033501;488
8;100000;0.002718;0.024934;0.003124;0.031753;488
8;100000;0.004168;0.024749;0.002902;0.032755;488
8;100000;0.003517;0.024865;0.003343;0.032682;488
8;100000;0.003986;0.024725;0.00306;0.032741;488
8;100000;0.004123;0.024616;0.003213;0.032896;488
8;100000;0.003815;0.024996;0.003146;0.032893;488
8;100000;0.003637;0.025044;0.003116;0.032733;488
8;100000;0.00393;0.024587;0.003221;0.032667;488
8;100000;0.003611;0.024575;0.003166;0.032285;488
8;100000;0.003565;0.024976;0.003402;0.032908;488
8;100000;0.004285;0.024147;0.003194;0.032572;488
8;100000;0.003469;0.024613;0.003316;0.032357;488
8;100000;0.003981;0.024443;0.003254;0.032634;488
8;100000;0.003998;0.024908;0.003281;0.03315;488
8;100000;0.003787;0.024305;0.003331;0.032375;488
8;100000;0.003421;0.024966;0.003281;0.032629;488
8;100000;0.003762;0.024436;0.003021;0.032159;488
8;100000;0.003904;0.024839;0.003176;0.032861;488
8;100000;0.003283;0.024809;0.003279;0.03232;488
8;100000;0.004641;0.025266;0.003324;0.034181;488
8;100000;0.00375;0.024622;0.003352;0.03268;488
8;100000;0.003538;0.024517;0.00354;0.032541;488
8;100000;0.003146;0.025112;0.003152;0.032366;488
8;100000;0.00429;0.02514;0.003341;0.033719;488
8;100000;0.004222;0.024513;0.003068;0.032737;488
8;100000;0.00384;0.024076;0.003131;0.03201;488
8;100000;0.004013;0.024505;0.003164;0.032627;488
8;100000;0.002931;0.024771;0.003122;0.031762;488
8;100000;0.003665;0.0249;0.00303;0.032541;488
8;100000;0.004408;0.02459;0.003066;0.033002;488
8;100000;0.003877;0.024933;0.003156;0.032895;488
8;100000;0.004043;0.024901;0.003024;0.032951;488
8;100000;0.004299;0.025232;0.004145;0.034687;488
8;100000;0.004059;0.024712;0.00296;0.032678;488
8;100000;0.003444;0.024882;0.003253;0.032513;488
8;100000;0.003398;0.024609;0.003199;0.032168;488
8;100000;0.003965;0.025031;0.003152;0.033116;488
8;100000;0.003437;0.024712;0.00325;0.032342;488
8;100000;0.003478;0.024734;0.003199;0.032365;488
8;100000;0.003876;0.024754;0.003244;0.032825;488
8;100000;0.003868;0.024926;0.003241;0.032968;488
8;100000;0.004378;0.025577;0.003324;0.034233;496
8;100000;0.003931;0.025314;0.003246;0.033428;496
8;100000;0.004413;0.025598;0.0032;0.034141;496
8;100000;0.003188;0.025242;0.003345;0.032733;496
8;100000;0.00374;0.025258;0.003403;0.033354;496
8;100000;0.003962;0.025525;0.003052;0.033486;496
8;100000;0.003818;0.025574;0.003405;0.03373;496
8;100000;0.004316;0.025352;0.003179;0.033796;496
8;100000;0.00296;0.025841;0.003294;0.033031;496
8;100000;0.003708;0.025611;0.003129;0.033415;496
8;100000;0.003508;0.0256;0.003278;0.033332;496
8;100000;0.003872;0.025337;0.003159;0.033331;496
8;100000;0.003943;0.025117;0.0035;0.03352;496
8;100000;0.005279;0.025301;0.003388;0.034934;496
8;100000;0.00318;0.025132;0.00325;0.032519;496
8;100000;0.003554;0.025485;0.003054;0.033031;496
8;100000;0.003713;0.025962;0.003055;0.033702;496
8;100000;0.00409;0.025724;0.003392;0.034143;496
8;100000;0.00393;0.025485;0.003184;0.033553;496
8;100000;0.004048;0.025604;0.003116;0.033765;496
8;100000;0.00396;0.026043;0.003124;0.034089;496
8;100000;0.00398;0.025048;0.002997;0.032972;496
8;100000;0.003785;0.025611;0.003288;0.033641;496
8;100000;0.004072;0.025258;0.003122;0.033414;496
8;100000;0.004831;0.025402;0.003033;0.034218;496
8;100000;0.00386;0.02566;0.003485;0.033964;496
8;100000;0.00409;0.025448;0.003203;0.033703;496
8;100000;0.00429;0.025419;0.003313;0.033986;496
8;100000;0.003841;0.025425;0.003237;0.033453;496
8;100000;0.003833;0.025039;0.003252;0.033057;496
8;100000;0.00409;0.025671;0.003298;0.034005;496
8;100000;0.003519;0.025534;0.003138;0.033147;496
8;100000;0.003996;0.025602;0.003197;0.033749;496
8;100000;0.004267;0.025351;0.003064;0.03364;496
8;100000;0.004552;0.02547;0.003317;0.03428;496
8;100000;0.0038;0.025368;0.003171;0.033282;496
8;100000;0.004189;0.025439;0.003271;0.033844;496
8;100000;0.003645;0.025572;0.003299;0.03347;496
8;100000;0.003607;0.02547;0.003145;0.033157;496
8;100000;0.004357;0.025284;0.003008;0.033626;496
8;100000;0.00351;0.025552;0.003291;0.033313;496
8;100000;0.004109;0.025419;0.003245;0.033721;496
8;100000;0.004362;0.026043;0.003269;0.034616;496
8;100000;0.004115;0.025656;0.003259;0.033995;496
8;100000;0.003881;0.025751;0.003415;0.034039;496
8;100000;0.004557;0.025582;0.003178;0.034275;496
8;100000;0.00391;0.025859;0.00317;0.033887;496
8;100000;0.003729;0.025727;0.003182;0.033599;496
8;100000;0.003816;0.025487;0.003051;0.033345;496
8;100000;0.004248;0.025315;0.003157;0.033681;496
8;100000;0.004256;0.02642;0.003538;0.035192;504
8;100000;0.003793;0.026084;0.003408;0.034241;504
8;100000;0.004633;0.026055;0.00336;0.035024;504
8;100000;0.003798;0.025833;0.003126;0.033737;504
8;100000;0.004046;0.026871;0.003211;0.035072;504
8;100000;0.003795;0.026294;0.003408;0.03455;504
8;100000;0.004203;0.025693;0.003501;0.034366;504
8;100000;0.00381;0.026968;0.003278;0.035025;504
8;100000;0.004358;0.02649;0.003213;0.035008;504
8;100000;0.003811;0.026408;0.003463;0.034692;504
8;100000;0.004243;0.025896;0.003203;0.034306;504
8;100000;0.004201;0.026247;0.003333;0.034744;504
8;100000;0.004409;0.027907;0.003063;0.036333;504
8;100000;0.003701;0.026526;0.003569;0.034778;504
8;100000;0.004496;0.025974;0.003711;0.035172;504
8;100000;0.003584;0.026245;0.003039;0.033821;504
8;100000;0.004059;0.026203;0.003363;0.034583;504
8;100000;0.004049;0.026464;0.00316;0.034618;504
8;100000;0.003971;0.026471;0.003351;0.034761;504
8;100000;0.004368;0.026102;0.00323;0.034639;504
8;100000;0.003718;0.025875;0.003256;0.033812;504
8;100000;0.003708;0.026371;0.003306;0.034339;504
8;100000;0.003834;0.026609;0.003557;0.034944;504
8;100000;0.004066;0.025985;0.003431;0.034422;504
8;100000;0.004749;0.02596;0.003185;0.034836;504
8;100000;0.004108;0.02651;0.003417;0.034999;504
8;100000;0.003371;0.026351;0.003354;0.034044;504
8;100000;0.004394;0.026293;0.003436;0.035083;504
8;100000;0.002893;0.026169;0.003305;0.033301;504
8;100000;0.004076;0.026014;0.003268;0.034293;504
8;100000;0.004421;0.026313;0.003337;0.035041;504
8;100000;0.003939;0.026369;0.00327;0.034522;504
8;100000;0.004065;0.026512;0.003599;0.035108;504
8;100000;0.003795;0.026616;0.003287;0.034729;504
8;100000;0.003445;0.025932;0.003425;0.033765;504
8;100000;0.004377;0.026591;0.003313;0.035237;504
8;100000;0.00449;0.026044;0.003019;0.034532;504
8;100000;0.003463;0.026587;0.00324;0.034251;504
8;100000;0.004096;0.026532;0.003439;0.035015;504
8;100000;0.00387;0.026741;0.003555;0.035145;504
8;100000;0.003944;0.026403;0.003289;0.034589;504
8;100000;0.003625;0.026163;0.003707;0.034456;504
8;100000;0.004105;0.026166;0.003209;0.034413;504
8;100000;0.004223;0.026319;0.003356;0.034839;504
8;100000;0.004634;0.026427;0.003322;0.035353;504
8;100000;0.004499;0.026009;0.003717;0.035219;504
8;100000;0.004179;0.026723;0.003148;0.035013;504
8;100000;0.003803;0.025999;0.003353;0.034121;504
8;100000;0.004439;0.025982;0.003328;0.034726;504
8;100000;0.003675;0.026579;0.003241;0.034447;504
8;100000;0.004358;0.027717;0.003265;0.036304;512
8;100000;0.003843;0.027474;0.003331;0.035595;512
8;100000;0.00477;0.027443;0.003329;0.036516;512
8;100000;0.003676;0.027751;0.003371;0.035766;512
8;100000;0.003996;0.027133;0.003367;0.03548;512
8;100000;0.003895;0.027645;0.003191;0.035692;512
8;100000;0.004776;0.027567;0.00337;0.036702;512
8;100000;0.004671;0.028232;0.003494;0.037381;512
8;100000;0.003083;0.02762;0.003693;0.035375;512
8;100000;0.004288;0.027548;0.003654;0.036469;512
8;100000;0.004661;0.027458;0.00356;0.036728;512
8;100000;0.004128;0.027676;0.003113;0.03587;512
8;100000;0.004404;0.029365;0.003195;0.037925;512
8;100000;0.004522;0.027217;0.003439;0.036153;512
8;100000;0.00372;0.027729;0.003097;0.035903;512
8;100000;0.003945;0.027814;0.003347;0.036089;512
8;100000;0.004324;0.027602;0.003365;0.036242;512
8;100000;0.003482;0.027295;0.00339;0.035222;512
8;100000;0.003615;0.027398;0.003799;0.035766;512
8;100000;0.004157;0.027899;0.003406;0.036422;512
8;100000;0.003536;0.027838;0.003381;0.035754;512
8;100000;0.004145;0.027485;0.003463;0.036053;512
8;100000;0.003883;0.027735;0.003737;0.036312;512
8;100000;0.004272;0.02743;0.003282;0.035933;512
8;100000;0.0042;0.028229;0.003284;0.036692;512
8;100000;0.0032;0.027791;0.003836;0.035794;512
8;100000;0.003742;0.027426;0.003172;0.03532;512
8;100000;0.003965;0.027821;0.003216;0.035963;512
8;100000;0.003696;0.027349;0.003159;0.035173;512
8;100000;0.004078;0.027629;0.003464;0.036131;512
8;100000;0.003993;0.027219;0.003151;0.035335;512
8;100000;0.003412;0.02728;0.003472;0.035131;512
8;100000;0.003824;0.028018;0.003319;0.036113;512
8;100000;0.003967;0.027403;0.00323;0.035548;512
8;100000;0.004928;0.02773;0.003311;0.036935;512
8;100000;0.002983;0.027375;0.003345;0.034662;512
8;100000;0.004308;0.028602;0.003267;0.037164;512
8;100000;0.004446;0.027516;0.00343;0.036362;512
8;100000;0.003603;0.027529;0.003329;0.035433;512
8;100000;0.004202;0.027463;0.003666;0.036295;512
8;100000;0.002977;0.027576;0.003322;0.034858;512
8;100000;0.002458;0.027958;0.003245;0.034613;512
8;100000;0.004253;0.027697;0.003179;0.036185;512
8;100000;0.004344;0.027558;0.003217;0.036068;512
8;100000;0.004507;0.027613;0.003173;0.03626;512
8;100000;0.003784;0.027153;0.00329;0.035196;512
8;100000;0.004095;0.027887;0.003348;0.036291;512
8;100000;0.003607;0.027168;0.00335;0.035115;512
8;100000;0.003467;0.027599;0.003275;0.035298;512
8;100000;0.004036;0.02798;0.003283;0.036251;512
8;100000;0.003593;0.02803;0.004086;0.036646;520
8;100000;0.002545;0.027641;0.003807;0.03497;520
8;100000;0.004421;0.027833;0.003865;0.037106;520
8;100000;0.004159;0.028094;0.00418;0.037387;520
8;100000;0.004688;0.028113;0.004271;0.038076;520
8;100000;0.003871;0.027782;0.003936;0.036611;520
8;100000;0.004041;0.030993;0.004093;0.040097;520
8;100000;0.003738;0.028537;0.003687;0.036942;520
8;100000;0.003838;0.027788;0.003907;0.036505;520
8;100000;0.004122;0.028172;0.00404;0.037308;520
8;100000;0.004428;0.0279;0.004008;0.037316;520
8;100000;0.003511;0.027913;0.003852;0.036235;520
8;100000;0.003642;0.027596;0.003832;0.036004;520
8;100000;0.003639;0.02803;0.003673;0.036299;520
8;100000;0.003672;0.028231;0.003998;0.036868;520
8;100000;0.003851;0.0278;0.003837;0.036439;520
8;100000;0.003806;0.027726;0.003858;0.036346;520
8;100000;0.004535;0.028122;0.003986;0.037586;520
8;100000;0.00409;0.028305;0.003828;0.037212;520
8;100000;0.004405;0.028485;0.004033;0.037914;520
8;100000;0.0042;0.028183;0.003698;0.03704;520
8;100000;0.003353;0.028068;0.003922;0.036276;520
8;100000;0.004253;0.02759;0.003896;0.036699;520
8;100000;0.004533;0.028016;0.003921;0.037464;520
8;100000;0.004405;0.027773;0.004234;0.037385;520
8;100000;0.004068;0.027731;0.003715;0.036489;520
8;100000;0.003633;0.031298;0.003862;0.039774;520
8;100000;0.003784;0.028891;0.003597;0.037241;520
8;100000;0.003861;0.028244;0.004006;0.037069;520
8;100000;0.004816;0.02782;0.003854;0.037473;520
8;100000;0.003691;0.027917;0.004326;0.036895;520
8;100000;0.004516;0.028055;0.003842;0.037387;520
8;100000;0.002239;0.027512;0.003932;0.034636;520
8;100000;0.00453;0.027645;0.003996;0.037153;520
8;100000;0.003633;0.028051;0.003693;0.036344;520
8;100000;0.003613;0.028872;0.003805;0.037275;520
8;100000;0.003917;0.028011;0.003878;0.036785;520
8;100000;0.004161;0.028115;0.004076;0.037303;520
8;100000;0.004331;0.027582;0.003956;0.03686;520
8;100000;0.004335;0.028333;0.003739;0.037381;520
8;100000;0.003533;0.027462;0.003775;0.035751;520
8;100000;0.004659;0.028038;0.003675;0.037327;520
8;100000;0.004086;0.027948;0.00407;0.037077;520
8;100000;0.003888;0.02805;0.003695;0.036637;520
8;100000;0.003914;0.027936;0.004038;0.036862;520
8;100000;0.003425;0.027531;0.00407;0.03601;520
8;100000;0.004207;0.027873;0.003783;0.036848;520
8;100000;0.004029;0.027812;0.003889;0.036701;520
8;100000;0.004722;0.027714;0.003854;0.037263;520
8;100000;0.003914;0.02799;0.003771;0.036634;520
8;100000;0.004071;0.028511;0.003896;0.037441;528
8;100000;0.004283;0.028761;0.004111;0.03814;528
8;100000;0.00463;0.028876;0.003949;0.038425;528
8;100000;0.003951;0.027963;0.003865;0.036803;528
8;100000;0.004297;0.028619;0.004264;0.038148;528
8;100000;0.004428;0.028642;0.003894;0.037907;528
8;100000;0.004834;0.028402;0.003851;0.038086;528
8;100000;0.004215;0.028765;0.00373;0.037684;528
8;100000;0.003672;0.029101;0.003781;0.037538;528
8;100000;0.003865;0.028754;0.003957;0.037638;528
8;100000;0.004136;0.028863;0.003884;0.037842;528
8;100000;0.004491;0.028917;0.003791;0.038168;528
8;100000;0.003948;0.0286;0.003893;0.037399;528
8;100000;0.004303;0.028672;0.004018;0.03798;528
8;100000;0.004319;0.028679;0.004223;0.038184;528
8;100000;0.004026;0.028706;0.003936;0.03766;528
8;100000;0.003958;0.029083;0.003928;0.037932;528
8;100000;0.004522;0.02863;0.004069;0.038196;528
8;100000;0.004258;0.02885;0.004024;0.038099;528
8;100000;0.004091;0.028599;0.003866;0.03757;528
8;100000;0.004518;0.028295;0.004144;0.037932;528
8;100000;0.004239;0.028385;0.004035;0.037657;528
8;100000;0.004404;0.029135;0.004032;0.038631;528
8;100000;0.003197;0.028601;0.003938;0.036719;528
8;100000;0.003943;0.02844;0.003841;0.03733;528
8;100000;0.005046;0.0285;0.003894;0.038391;528
8;100000;0.00408;0.028462;0.003795;0.037316;528
8;100000;0.005101;0.028516;0.003956;0.038568;528
8;100000;0.004255;0.028892;0.004021;0.038158;528
8;100000;0.004916;0.028799;0.004211;0.038903;528
8;100000;0.004276;0.028063;0.003857;0.03718;528
8;100000;0.004342;0.028767;0.003826;0.03794;528
8;100000;0.004156;0.028879;0.003666;0.037678;528
8;100000;0.003282;0.028757;0.004138;0.037131;528
8;100000;0.004229;0.028146;0.003829;0.037215;528
8;100000;0.004399;0.028165;0.004076;0.037653;528
8;100000;0.003589;0.028833;0.003848;0.037251;528
8;100000;0.004115;0.028364;0.004113;0.037573;528
8;100000;0.00452;0.029199;0.004059;0.038756;528
8;100000;0.005022;0.028553;0.003745;0.038286;528
8;100000;0.004448;0.028562;0.003929;0.037919;528
8;100000;0.004002;0.029154;0.004194;0.038323;528
8;100000;0.004068;0.028299;0.003864;0.037205;528
8;100000;0.004197;0.028776;0.004275;0.038216;528
8;100000;0.004551;0.028799;0.003926;0.038234;528
8;100000;0.003924;0.028577;0.003987;0.037487;528
8;100000;0.004075;0.028462;0.00372;0.037248;528
8;100000;0.004392;0.028447;0.004009;0.037829;528
8;100000;0.003809;0.029022;0.00406;0.037859;528
8;100000;0.004185;0.028664;0.003739;0.037567;528
8;100000;0.00461;0.029362;0.003918;0.038886;536
8;100000;0.005255;0.029186;0.004004;0.039425;536
8;100000;0.004814;0.029284;0.004245;0.039337;536
8;100000;0.004272;0.028827;0.004261;0.038404;536
8;100000;0.00334;0.029229;0.00405;0.037595;536
8;100000;0.003749;0.028744;0.003963;0.037417;536
8;100000;0.004084;0.029316;0.003825;0.038214;536
8;100000;0.004329;0.029248;0.003768;0.038324;536
8;100000;0.004204;0.029387;0.003881;0.03845;536
8;100000;0.004819;0.029026;0.004;0.038813;536
8;100000;0.003641;0.029084;0.004216;0.037938;536
8;100000;0.003933;0.028921;0.004161;0.038003;536
8;100000;0.003643;0.029026;0.004026;0.037661;536
8;100000;0.004914;0.030195;0.003792;0.039865;536
8;100000;0.004219;0.029188;0.003904;0.038279;536
8;100000;0.00409;0.030325;0.003924;0.039336;536
8;100000;0.004487;0.029245;0.004106;0.038812;536
8;100000;0.004657;0.029432;0.003948;0.039045;536
8;100000;0.00442;0.029086;0.003763;0.038544;536
8;100000;0.004378;0.029971;0.003801;0.039159;536
8;100000;0.003978;0.029541;0.004059;0.038611;536
8;100000;0.00418;0.029643;0.003707;0.038504;536
8;100000;0.004083;0.029587;0.003855;0.038501;536
8;100000;0.003933;0.029206;0.00399;0.038123;536
8;100000;0.00383;0.029823;0.003733;0.038367;536
8;100000;0.004833;0.029791;0.004067;0.039658;536
8;100000;0.003943;0.029224;0.00395;0.038111;536
8;100000;0.004558;0.029555;0.004104;0.039287;536
8;100000;0.004166;0.029371;0.003925;0.038437;536
8;100000;0.003864;0.029109;0.003913;0.037866;536
8;100000;0.004693;0.029252;0.004168;0.03909;536
8;100000;0.004726;0.030443;0.003937;0.040099;536
8;100000;0.004265;0.029294;0.003906;0.03843;536
8;100000;0.004565;0.029008;0.004017;0.038593;536
8;100000;0.004262;0.029052;0.003962;0.03921;536
8;100000;0.003353;0.029322;0.004087;0.037754;536
8;100000;0.004207;0.028966;0.004056;0.038243;536
8;100000;0.004035;0.0285;0.004055;0.037563;536
8;100000;0.004346;0.029972;0.004124;0.039425;536
8;100000;0.004034;0.029137;0.004133;0.038279;536
8;100000;0.004344;0.029332;0.003851;0.038489;536
8;100000;0.003889;0.028788;0.003955;0.037595;536
8;100000;0.004528;0.028814;0.003913;0.038234;536
8;100000;0.003841;0.029517;0.003876;0.0382;536
8;100000;0.004342;0.029099;0.00395;0.03837;536
8;100000;0.004783;0.02943;0.004226;0.039402;536
8;100000;0.004098;0.028993;0.003713;0.037781;536
8;100000;0.004235;0.028617;0.003844;0.037675;536
8;100000;0.004016;0.028957;0.003681;0.03763;536
